product_id,product_name,brands,energy,saturated_fats,sugars,eco_score_num,nutri_score_num,nova_score_num,product_additive_count
2618,Jumblies goût chocolat - noisettes - Auchan,Auchan,451.00,4.40,32.00,4.00,4.00,4.00,4.00
2619,75% Cocoa,Choceur,597.00,29.00,23.00,4.00,5.00,4.00,2.00
2620,Special Muesli - Jordans,Jordans,362.00,2.00,17.20,2.00,1.00,1.00,
2621,Lizi's - Granola Low Sugar Nuts & Seeds,Granola Low Sugar Nuts & Seeds,501.00,4.20,3.80,2.00,2.00,3.00,
2622,Original grated - Violife,Violife,298.00,22.00,0.00,4.00,5.00,4.00,3.00
2623,Prozis zero snack,Prozis,351.00,4.60,5.20,,1.00,4.00,8.00
2624,Honning fra Akasie - Honning Centralen,Honning Centralen,334.00,0.00,80.00,2.00,4.00,2.00,
2625,Tortilla Chips Salted - Santa Maria,Santa Maria,484.00,1.60,0.80,2.00,4.00,3.00,
2626,8 Sandwich Gelato Italiano Bio Vegan - Naturattiva,Naturattiva,268.00,3.80,20.00,,3.00,4.00,5.00
2627,Pausa Ciok Shar SG - Schär,Schär,423.00,11.00,36.00,3.00,5.00,4.00,8.00
2628,Patatas fritas sabor a jamón onduladas,Ruffles,525.00,3.00,1.80,3.00,4.00,4.00,2.00
2629,Garbanzos extra - Cidacos,Cidacos,90.00,0.50,0.70,2.00,2.00,3.00,2.00
2630,Activia con fresas - Danone,"Danone, Activia",91.00,1.70,12.60,2.00,2.00,3.00,
2631,Erdmandelmilch - Chufi Original,Chufi Original,78.00,0.60,10.00,,3.00,4.00,4.00
2632,Nuria mini xoco galletas naturales sin aceite de palma - Birba,Birba,429.00,3.80,37.50,4.00,5.00,4.00,6.00
2633,Nata cocinar - Consum,Consum,188.00,12.00,4.00,,4.00,4.00,3.00
2634,Tortitas de maíz sabor olivas y cebollino - Bicentury,Bicentury,444.00,1.60,1.50,3.00,2.00,4.00,7.00
2635,Aceitunas Rellenas Extra Espinaler,Espinaler,155.00,2.50,0.00,2.00,4.00,3.00,
2636,Lentejas Cocidas Sin Sal Añadida - Carrefour,"Carrefour, CRF Específicos - Sal",86.00,0.00,0.00,2.00,1.00,3.00,2.00
2637,tostadas - ELIGES,ELIGES,432.00,5.00,21.00,3.00,4.00,4.00,6.00
2638,Pot Vanille Amande - Magnum,Magnum,234.00,8.00,20.00,1.00,4.00,4.00,7.00
2639,Hähnchen süß-sauer - chef select,chef select,104.00,0.30,6.20,4.00,2.00,4.00,2.00
2640,Purée de tomate - Auchan,"Auchan, Auchan Bio",34.00,0.10,6.00,1.00,1.00,1.00,
2641,Mariscada,Ocean sea,81.00,0.40,0.90,,1.00,4.00,4.00
2642,Zero chips barbecue flavor - Prozis,Prozis,403.00,1.20,5.40,2.00,4.00,4.00,2.00
2643,Burger meat Vacuno - mercadona,Mercadona,,0.50,2.80,,2.00,1.00,3.00
2644,Leche,Puleva,77.00,0.90,6.50,4.00,2.00,,1.00
2645,Burguer meat Vacuno gruesa - Beef Chef,Beef Chef,207.00,6.50,0.50,,4.00,4.00,4.00
2646,Lentejas con chorizo - Día,Día,139.00,2.10,0.60,5.00,3.00,4.00,2.00
2647,Gelatina neutra - Hacendado,Hacendado,357.00,0.00,0.00,2.00,,4.00,1.00
2648,Galleta maría fibra,"Carrefour, Carrefour classic",447.00,6.80,19.00,3.00,4.00,4.00,5.00
2649,Bebida de soja - Consum,Consum,32.00,0.30,0.70,2.00,1.00,3.00,
2650,Azucar moreno de caña integral - sidul,Sidul,402.00,0.00,100.00,2.00,4.00,2.00,
2651,Atún Claro en aceite de girasol - Carrefour,Carrefour,155.00,0.90,0.00,5.00,3.00,3.00,
2652,Galleta Digestive Avena Ifa - Eliges,Eliges,477.00,2.30,18.00,3.00,3.00,4.00,
2653,Patatas fritas lisas campesinas - Carrefour,Carrefour,519.00,3.20,1.30,,3.00,4.00,4.00
2654,Patatas fritas onduladas sabor jamón - Carrefour,Carrefour,524.00,3.50,1.10,2.00,3.00,4.00,1.00
2655,Varitas de merluza - Flete,Flete,190.00,0.80,0.80,5.00,2.00,3.00,
2656,Meine Kuchenwelt,Meine Kuchenwelt,350.00,7.50,14.00,3.00,4.00,4.00,
2657,Mermelada extra de fresa - Carrefour,"Carrefour, Carrefour bio",197.00,0.00,47.00,2.00,3.00,4.00,2.00
2658,Cacao soluble - Dia,Dia,377.00,1.40,74.00,4.00,,4.00,3.00
2659,Pancake instant - Prozis,Prozis,367.00,1.80,0.80,,3.00,4.00,2.00
2660,Musli Xocolata amb llet - Bonpreu,Bonpreu,350.00,1.60,5.00,2.00,1.00,4.00,
2661,Isolate Whey Proteine - DÉCATHLON,DÉCATHLON,394.00,2.20,3.30,,3.00,4.00,3.00
2662,Pulpa de Aguacate - Carrefour,Carrefour,187.00,4.30,0.40,3.00,2.00,3.00,1.00
2663,Cone together - Ben & Jerry's,Ben & Jerry's,216.00,7.90,21.00,2.00,4.00,4.00,2.00
2664,Celsius orange,Celsius,2.00,0.00,0.00,,2.00,4.00,2.00
2665,Mikado - Lu,Lu,476.00,11.00,34.00,3.00,5.00,4.00,4.00
2666,Galletitas Orgánicas Cacao & Miel - Cachafaz,"Cachafaz, Orgánicas",429.00,2.00,20.00,3.00,3.00,4.00,7.00
2667,Naturis,Naturis,17.00,0.00,3.80,,,4.00,4.00
2668,Pan de molde con semillas sin gluten,"Carrefour classic, Carrefour",273.00,1.30,4.80,2.00,3.00,4.00,7.00
2669,Empanadillas de atún - La Cocinera,La Cocinera,262.00,2.50,6.00,,3.00,4.00,1.00
2670,Gelleta maria,"Carrefour, Carrefour classic",431.00,3.90,20.00,3.00,4.00,4.00,5.00
2671,Digestive finas chocolate con leche,Carrefour,485.00,9.30,32.00,3.00,5.00,4.00,6.00
2672,Chips Lentilles Oignons - Le pain des fleurs,Le pain des fleurs,411.00,0.80,1.10,,1.00,4.00,1.00
2673,Bifrutas ibiza,Pascual,23.00,0.00,5.00,5.00,4.00,4.00,4.00
2674,Tortilla De Trigo Integral,"Carrefour, Carrefour sensation",292.00,1.40,1.90,2.00,1.00,4.00,10.00
2675,Bio tempeh natural - Vemondo,"Vemondo, Lidl",183.00,1.00,0.40,1.00,1.00,1.00,
2676,Galleta Digestive Avena Con Pepitas De Chocolate,Carrefour,470.00,4.60,24.00,3.00,4.00,4.00,3.00
2677,Copos De Avena Integral Sin Gluten,Carrefour,364.00,1.10,1.10,2.00,1.00,1.00,
2678,Pan de Leche - Alteza,Alteza,359.00,2.30,11.00,3.00,3.00,4.00,8.00
2679,Gyoza de pollo - Chef Select,Chef Select,145.00,0.60,0.80,,3.00,4.00,7.00
2680,Crunchy Choc,Hacendado,450.00,7.10,26.00,,4.00,4.00,6.00
2681,Pechuga de pavo - Noel Alimentaria,Noel Alimentaria,95.00,0.50,0.60,5.00,2.00,4.00,6.00
2682,frozen - DISNEY FROZEN,"DISNEY FROZEN, Max, Disney",133.00,4.00,11.00,2.00,3.00,4.00,5.00
2683,Happy Coco!,Happy Coco!,113.00,7.80,4.50,,3.00,4.00,1.00
2684,Seitan - Mercadona,Mercadona,124.00,0.50,0.40,2.00,1.00,4.00,
2685,Bebida avena Calcio,Hacendado,52.00,2.00,3.60,3.00,2.00,4.00,2.00
2686,Monster energy ultra gold,Monster Energy,2.00,0.00,0.00,,2.00,4.00,2.00
2687,Ezekiel bread original sprouted organic - Food For Life,Food For Life,235.00,0.00,0.00,2.00,1.00,4.00,
2688,Zitronat - Belbake,"Belbake, B Ernte",314.00,0.00,70.00,2.00,3.00,4.00,1.00
2689,Mortadella Bologna - Dulano,Dulano,285.00,8.30,0.00,5.00,4.00,3.00,2.00
2690,Vegetarian cheese pockets with egg,My Best Veggie,243.00,2.70,1.20,,3.00,4.00,6.00
2691,Big Hit milk chocolate - Mister Choc,Mister Choc,472.00,10.10,76.90,,5.00,4.00,2.00
2692,"Trío de hummus tomate seco, aceitunas y curry - baresa",Baresa,295.00,3.30,2.40,2.00,4.00,4.00,5.00
2693,Gauffres Hollandaises au beurre caramel - Hema,Hema,458.00,14.00,36.00,3.00,5.00,4.00,2.00
2694,Nueces pecanas fritas y saladas - Carrefour,Carrefour,714.00,6.50,3.10,5.00,2.00,3.00,
2695,Fresa Sabor Frambuesa & Flor de saúco - Carrefour,"Carrefour, Carrefour Sélection",44.00,0.00,10.00,3.00,5.00,4.00,
2696,"Mini GourmandsLait, lait amandes, noir, blanc - Auchan",Auchan,302.00,12.00,29.00,2.00,5.00,4.00,6.00
2697,Royal mints - Halloren,Halloren,455.00,10.00,61.00,5.00,5.00,4.00,5.00
2698,Mcvitie's,Mcvitie's,470.00,8.90,25.50,4.00,5.00,4.00,2.00
2699,Falafels - Cauldron,Cauldron,444.00,2.00,7.60,1.00,4.00,3.00,2.00
2700,Vanilla Protein Bite with Whole Oats - Graze,Graze,431.00,3.80,8.60,,2.00,4.00,1.00
2701,Mix 3 verduras - Carrefour,Carrefour,31.00,0.20,2.30,2.00,1.00,1.00,
2702,Coca cola senza caffeina,Coca-Cola,44.00,0.00,11.10,,5.00,4.00,1.00
2703,Tónica Nordic Mist - Coca-Cola,Coca-Cola,32.00,0.00,7.80,,5.00,3.00,1.00
2704,Peanut Butter Cinnamon Crunchy - Prozis,Prozis,625.00,1.00,10.00,4.00,1.00,3.00,
2705,Prozis,Prozis,616.00,5.90,8.90,3.00,3.00,3.00,
2706,6 Tortillas super soft - Santa Maria,Santa Maria,302.00,1.20,2.00,2.00,3.00,4.00,6.00
2707,Protein Bar Caramel Cashew,Barebells,374.00,6.50,2.60,,3.00,4.00,5.00
2708,Sabor Tropical - Tang,"Tang, Mondelēz",11.00,0.10,2.40,,,4.00,11.00
2709,Pesto alla genovese - Garofalo,Garofalo,396.00,5.70,2.60,4.00,4.00,4.00,1.00
2710,Bontà e Salute 3 Sticks Soya Ice Cream - valsoia,Valsoia,285.00,14.30,24.00,,4.00,4.00,7.00
2711,Cantucci - Terre d'Italia,"Terre d'Italia, Carrefour",459.00,3.20,30.00,3.00,4.00,4.00,1.00
2712,Mentos White,Mentos,171.00,0.00,0.00,,,4.00,12.00
2713,Extra galletas con pepitas xl de chocolate - Chips Ahoy!,Chips Ahoy!,504.00,14.00,36.00,4.00,5.00,4.00,10.00
2714,Filetes de caballa en aceite de oliva - Albo,Albo,346.00,5.40,0.00,5.00,4.00,3.00,
2715,Mermelada Diet Frambuesas - La Vieja Fabrica,La Vieja Fabrica,165.00,0.00,40.00,3.00,3.00,4.00,3.00
2716,Mmax Choco & Cookie - Milka,Milka,548.00,18.00,46.00,5.00,5.00,4.00,4.00
2717,Aceite de oliva suave - Borges,Borges,900.00,16.00,0.00,4.00,3.00,2.00,
2718,Galetes Principe Est. Xocolata,Lu,510.00,11.00,36.00,,5.00,4.00,8.00
2719,Crema de champiñones - Gallina Blanca,Gallina Blanca,21.00,0.00,0.10,,1.00,4.00,1.00
2720,Cracker - Gullón,Gullón,473.00,1.60,6.00,,4.00,4.00,4.00
2721,Galletas digestive - Auchan,Auchan,483.00,10.00,22.00,3.00,4.00,4.00,5.00
2722,Pechuga de pechuga de pollo bajo grasa lonchas finas sin gluten,Elpozo,79.00,0.40,0.50,,3.00,4.00,6.00
2723,Azúcar moreno - Acor,Acor,380.00,0.00,95.00,3.00,4.00,2.00,
2724,Risi Palomitas,Risi,475.00,2.50,2.40,,4.00,4.00,1.00
2725,Garcia Baquero,Garcia Baquero,422.00,24.10,1.80,5.00,4.00,3.00,
2726,Tapa negra,La Piara,273.00,8.70,0.50,,4.00,4.00,2.00
2727,Dessert sauce chocolate - ServiVita,ServiVita,9.00,0.00,0.00,3.00,2.00,4.00,7.00
2728,Leche Entera UHT Celta,Celta,63.00,2.30,4.60,4.00,2.00,1.00,
2729,Bifidus Natural 0% - Carrefour BIO,Carrefour BIO,42.00,0.10,5.10,2.00,1.00,4.00,
2730,Mini biscotes normales - Carrefour,Carrefour,404.00,0.80,5.20,2.00,2.00,4.00,1.00
2731,Zumo de manzana - Carrefour BIO,Carrefour BIO,45.00,0.00,11.00,2.00,3.00,1.00,
2732,Atún en aceite de oliva - Hacendado,Hacendado,263.00,2.10,0.50,5.00,3.00,3.00,
2733,Sazonador Para Hornear Pollo Con Ajo Y Limón - Hacendado,Hacendado,256.00,0.60,5.70,,3.00,4.00,4.00
2734,Mayonesa - Dia,Dia,572.00,6.00,1.00,3.00,4.00,4.00,5.00
2735,Rollitos de primavera - Dia - 450 g (400 g rollitos,Dia,122.00,0.20,4.30,3.00,2.00,4.00,6.00
2736,Copos de arroz y trigo integral con chocolate negro - Dia,Dia,394.00,3.80,22.00,4.00,3.00,4.00,2.00
2737,Crema de champiñones - Knorr,Knorr,21.00,0.20,0.50,3.00,3.00,4.00,
2738,Albóndigas cerdo - Mercadona,Mercadona,248.00,7.70,0.70,,4.00,4.00,3.00
2739,Rebuild - Herbalife,Herbalife,380.00,1.60,34.00,,4.00,4.00,4.00
2740,Sugo Alle Olive - Combino,Combino,62.00,0.60,3.90,,3.00,4.00,4.00
2741,Miel - Granja san francisco,Granja san francisco,320.00,0.00,79.00,2.00,4.00,2.00,
2742,Hero,Hero,64.00,0.00,12.60,2.00,2.00,4.00,
2743,Choco Chips Gullón,Gullón,489.00,5.00,28.00,3.00,4.00,4.00,5.00
2744,No Added Sugar Crunchy - Sun-Pat,Sun-Pat,615.00,9.70,5.40,3.00,3.00,4.00,1.00
2745,Protein Bar Soft Caramel - Foodspring,Foodspring,348.00,7.00,2.60,,2.00,4.00,5.00
2746,Ensalada de quinoa y judías con semillas de soja - Casa Morando,Casa Morando,144.00,0.40,3.90,,3.00,4.00,4.00
2747,Café con leche - Tassimo,Tassimo,25.00,0.70,2.60,5.00,,4.00,5.00
2748,Bebida refrescante aromatizada - Hacendado,Hacendado,44.00,0.00,10.90,,5.00,4.00,2.00
2749,Batidos choleck -,,66.00,0.70,12.00,,5.00,4.00,4.00
2750,Nata ácida - Carrefour,Carrefour,291.00,20.00,2.90,2.00,4.00,3.00,
2751,Vainilla Chocolate - Carrefour,Carrefour,310.00,17.00,28.00,2.00,5.00,4.00,7.00
2752,Biocop,Biocop,388.00,0.60,0.90,3.00,1.00,3.00,
2753,Galletas Tostada - Hacendado,Hacendado,431.00,0.90,18.00,3.00,,4.00,8.00
2754,Boca fruit - Hacendado,Hacendado,340.00,0.00,69.00,2.00,4.00,4.00,1.00
2755,Gelatina light,Reina,9.00,0.00,0.00,,2.00,4.00,5.00
2756,Ensalada Capriccio,"Carrefour, Bon appetit",288.00,5.20,2.70,,3.00,4.00,8.00
2757,Higos secos - Vega de Gredos,Vega de Gredos,248.00,0.00,54.90,2.00,3.00,1.00,
2758,Nuez Mondada - Carrefour,Carrefour,652.00,8.70,2.40,5.00,3.00,1.00,
2759,"Tinto verano limón 0,0 - La Casera",La Casera,18.00,0.00,3.80,4.00,,4.00,9.00
2760,Atún en lata - Palacio de Oriente,Palacio de Oriente,199.00,1.60,0.00,5.00,1.00,3.00,
2761,Pan de Molde integral de trigo - El Horno de Aldi,El Horno de Aldi,236.00,0.70,3.60,2.00,2.00,4.00,6.00
2762,Pan Integral Espelta con Avena - paneco,Paneco,283.00,0.66,1.80,,1.00,3.00,1.00
2763,Fuet Extra - Can Duran Exentis,Can Duran Exentis,447.00,12.80,1.80,,5.00,4.00,4.00
2764,Muesli crujiente - Eliges,Eliges,430.00,3.30,2.40,2.00,1.00,4.00,5.00
2765,Ice cream Dragon Fruit - Vitasia,Vitasia,178.00,5.00,26.60,2.00,4.00,4.00,7.00
2766,Herbalife,Herbalife,268.00,0.00,1.60,,1.00,4.00,4.00
2767,Mousse de queso con arándanos - Hacendado,Hacendado,322.00,13.00,26.00,3.00,5.00,4.00,19.00
2768,Glico,"Glico, Pocky, ป๊อกกี้, กูลิโกะ",510.00,0.00,37.70,3.00,4.00,4.00,8.00
2769,Mojicones,Carrefour,428.00,2.80,21.00,2.00,4.00,4.00,8.00
2770,Queso Gouda - Arla,Arla,353.00,18.00,0.10,4.00,4.00,,1.00
2771,Panela - Natur Green,Natur Green,376.00,0.00,94.00,3.00,4.00,2.00,
2772,Tortilla Organic Original Medium - Santa Maria,Santa Maria,306.00,0.90,6.20,2.00,3.00,4.00,4.00
2773,Soda gout orange,chupa chups,48.00,0.00,11.60,,2.00,4.00,6.00
2774,Frucht Garten 70% Sauerkirsche - Zwergenwiese,Zwergenwiese,155.00,0.00,36.00,3.00,3.00,4.00,1.00
2775,Bebida Energética,Monster,94.00,0.00,23.00,,5.00,4.00,5.00
2776,Chupa Chups - Big Babol - Sugar Free,"Chupa Chups, Perfetti Van Melle",188.00,0.20,0.00,,,4.00,19.00
2777,Pan tostado integral - Carrefour,Carrefour,387.00,1.00,4.50,2.00,1.00,4.00,
2778,Gnocchi Classic - Chef Select,Chef Select,152.00,0.20,0.20,2.00,3.00,4.00,2.00
2779,Cookies 40% pepitas de chocolate - Carrefour classic,Carrefour classic,494.00,14.00,33.00,3.00,5.00,4.00,9.00
2780,Salsa BBQ con toque de Brandy - Thomy,"Thomy, Nestlé",100.00,0.10,18.40,2.00,3.00,4.00,
2781,Sorbete con lima limón - Hacendado,Hacendado,94.00,0.00,21.00,2.00,3.00,4.00,5.00
2782,Chic*kles - Hacendado,Hacendado,158.00,0.10,0.00,,,4.00,14.00
2783,Pan de pita - iggy's,iggy's,243.00,0.20,1.90,2.00,1.00,4.00,
2784,meine Kuchen Welt,meine Kuchen Welt,441.00,5.00,31.00,,,4.00,2.00
2785,Limón exprimido eroski,Eroski,13.00,0.00,2.00,5.00,3.00,1.00,1.00
2786,Bebida de arroz - Consum,Consum,46.00,0.10,5.70,3.00,2.00,4.00,1.00
2787,Soja y coco - Carrefour,Carrefour,48.00,0.80,1.40,2.00,1.00,4.00,
2788,Mini Ice Cream Sticks - Lotus,Lotus,29.00,0.00,34.00,3.00,4.00,4.00,8.00
2789,Croissants - La Cestera,La Cestera,485.00,14.00,17.20,2.00,5.00,4.00,4.00
2790,Relle molas - Vidal,Vidal,326.00,0.20,57.00,4.00,4.00,4.00,7.00
2791,Roditas - Hacendado,Hacendado,490.00,12.00,29.00,4.00,5.00,4.00,4.00
2792,Bon gelati mini White chocolate almond,Bon Gelati,349.00,13.80,30.20,2.00,5.00,4.00,6.00
2793,Atun claro - Calvo,Calvo,286.00,2.50,0.00,4.00,3.00,3.00,
2794,Galletas de avena y choco sin gluten - Gullón,Gullón,462.00,4.00,18.00,3.00,3.00,4.00,4.00
2795,Galletas de barquillo de chocolate - Carrefour,"Carrefour, Carrefour Sensation",536.00,22.00,49.00,3.00,5.00,4.00,1.00
2796,Mollete tradicional,,294.00,0.70,0.00,,4.00,3.00,2.00
2797,Cuajada Natural - Carrefour,Carrefour,94.00,3.70,6.70,,2.00,4.00,3.00
2798,Mister Corn,Grefusa,480.00,3.10,5.40,,,4.00,1.00
2799,Kokos,Natumi,35.00,2.30,0.00,2.00,2.00,4.00,1.00
2800,Yogur 00% natural - Carrefour,Carrefour,36.00,0.00,4.90,2.00,1.00,4.00,1.00
2801,Flammkuchen Ham & Crème Fraîche - Dr. Oetker,Dr. Oetker,262.00,6.00,2.30,3.00,4.00,4.00,
2802,Ensaladilla suave - naturvega,Naturvega,244.00,2.50,1.60,,3.00,4.00,3.00
2803,Desayuno integral Galletas - Florbú,Florbú,421.00,1.20,1.60,2.00,2.00,4.00,5.00
2804,Butter cookies - Schär,Schär,517.00,16.00,20.00,3.00,5.00,3.00,
2805,Brown Rice Chips,1001 delights,465.00,1.50,2.40,2.00,2.00,4.00,1.00
2806,Cola zero zero,Carrefour,0.00,0.00,0.50,,2.00,4.00,5.00
2807,Oreo Remix - Mondeléz,Mondeléz,493.00,7.04,43.00,3.00,5.00,4.00,5.00
2808,Capuccino - Hacendado,Hacendado,401.00,4.30,63.00,5.00,5.00,4.00,4.00
2809,Pechuga de pollo - BonÀrea,BonÀrea,121.00,0.50,0.00,4.00,2.00,3.00,
2810,YoPRO 15g Protein Fresa - Danone,"Danone, YoPro",58.00,0.10,4.00,,1.00,4.00,6.00
2811,Squeezy Yoghurt: Strawberry - Milbona,Milbona,98.00,1.80,9.80,,2.00,4.00,3.00
2812,Cheddar Past.seriously34% - Seriously,Seriously,416.00,21.70,0.10,4.00,4.00,3.00,
2813,Belgian Chocolate Dark 72% - Guylian,Guylian,544.00,24.00,23.00,5.00,5.00,4.00,2.00
2814,milka,Milka,540.00,18.00,57.00,,5.00,4.00,1.00
2815,Fondue de Chocolate - Torras,Torras,586.00,27.00,30.00,4.00,4.00,4.00,2.00
2816,Pepinillos y cebollitas - Hacendado,Hacendado,19.00,0.20,1.70,,3.00,4.00,2.00
2817,Choc chip cookie,Albert Heijn,494.00,13.00,36.00,3.00,5.00,4.00,4.00
2818,Mejillones en escabeche Mercadona,Hacendado,162.00,1.20,0.00,4.00,3.00,3.00,
2819,Hummus chili - chef select,chef select,279.00,1.80,0.50,2.00,2.00,3.00,3.00
2820,Salsa bechamel,Knorr,87.00,2.50,5.20,,3.00,4.00,4.00
2821,Patatas campesinas - Snack Day,Snack Day,529.00,3.50,0.80,2.00,3.00,4.00,3.00
2822,Napolitana cacao,Mercadona,455.00,9.00,23.00,,5.00,4.00,6.00
2823,Leche ecológica sin lactosa semidesnatada - Gutbio,"Gutbio, Aldi",45.00,1.00,4.70,2.00,2.00,1.00,
2824,Chocolate BIO Auchan 85%,"Auchan, Auchan Bio",600.00,31.00,14.00,4.00,4.00,3.00,
2825,"Triangoli Mozzarella, tomate & aceitunas - Chef select","Chef select, Lidl",272.00,1.90,7.70,,3.00,4.00,2.00
2826,Chococao instantáneo - Carrefour classic,Carrefour classic,385.00,1.50,79.00,,3.00,4.00,1.00
2827,Super Spicy Red Shin - Nongshim,Nongshim,426.00,6.70,3.70,4.00,,4.00,11.00
2828,Mios! - Risi,Risi,478.00,2.50,3.00,,1.00,4.00,1.00
2829,Sabores nuestros con setas del bosque - Gallo,Gallo,215.00,1.40,1.50,,1.00,4.00,3.00
2830,SOBRETES DE HELADO - VEGE DIA,VEGE DIA,101.00,0.00,22.00,2.00,,4.00,2.00
2831,Ensalada atún - Verdifresh,Verdifresh,117.00,1.80,1.90,,2.00,3.00,4.00
2832,Mayonesa - Unilever,Unilever,277.00,4.40,2.40,4.00,4.00,4.00,3.00
2833,Empanada de pollo y setas,,259.00,2.60,3.10,4.00,3.00,4.00,6.00
2834,Melón y Sandía - Hacendado,Hacendado,21.00,0.00,4.80,5.00,4.00,4.00,4.00
2835,Süß Sauer - Cock brand,"Cock brand, Cock",211.00,0.10,48.00,,5.00,4.00,2.00
2836,Ensaladilla - Freshona,Freshona,57.00,0.00,1.70,2.00,1.00,1.00,
2837,Crème de marrons - Deluxe,"Deluxe, Lidl",253.00,0.00,47.00,3.00,3.00,4.00,1.00
2838,100% vacuno - Carrefour,Carrefour,211.00,6.20,0.00,5.00,3.00,1.00,
2839,Tartaletas albaricoque - SimplCarrefour,SimplCarrefour,434.00,6.40,34.00,3.00,5.00,4.00,5.00
2840,Mini Biscotes con harina integral de trigo - Diatosta,Diatosta,395.00,1.50,5.30,2.00,2.00,4.00,3.00
2841,dairy milk - Cadbury,Cadbury,534.00,18.00,56.00,,5.00,4.00,2.00
2842,Sazonado para fajitas original barbacoa - Old el paso,Old el paso,305.00,0.20,55.00,3.00,5.00,4.00,1.00
2843,Organic Spelt Pita Bread - Florentin,Florentin,235.00,0.20,0.50,2.00,2.00,3.00,
2844,Tortilla de patata casera con espinacas sin gluten sin lactosa - Palacios,Palacios,135.00,1.20,0.80,2.00,2.00,4.00,5.00
2845,"Frutigran Avena, chía y lino - Granix","Granix, Frutigran",447.00,1.40,35.00,3.00,4.00,3.00,5.00
2846,Macarrones,Dia,355.00,0.40,3.50,2.00,1.00,1.00,
2847,Hogareñas cereal mix,Arcor,436.00,1.30,7.70,3.00,4.00,4.00,6.00
2848,Pechuga de pavo - ElPozo,ElPozo,85.00,0.40,1.50,4.00,3.00,4.00,5.00
2849,American cesar - Kühne,Kühne,216.00,2.00,5.10,,4.00,4.00,1.00
2850,Cerealia integral,Panrico,238.00,1.20,4.80,2.00,3.00,4.00,5.00
2851,Pan de Molde alto contenido en proteínas - Carrefour,Carrefour,279.00,1.10,1.70,2.00,1.00,4.00,2.00
2852,Absolutely Coconut stracciatella - Alpro,Alpro,114.00,5.80,7.10,2.00,3.00,4.00,
2853,Less Salt Soy Sauce - Kikkoman,Kikkoman,107.00,0.00,3.90,2.00,4.00,3.00,1.00
2854,Galletas Finas Avena con choco leche (sin azúcar añadido) - Gullón,Gullón,460.00,14.00,3.50,4.00,4.00,4.00,8.00
2855,Pechuga pavo alacena 90% carne,El Pozo,91.00,0.10,0.50,5.00,3.00,4.00,5.00
2856,Chocolate -,,468.00,19.40,0.60,5.00,3.00,4.00,2.00
2857,Mermelada frambuesa,Hacendado,188.00,0.00,40.00,3.00,3.00,4.00,1.00
2858,Chocolat Crocante - Carrefour Discount,"Carrefour Discount, Carrefour",515.00,18.00,54.00,4.00,5.00,4.00,2.00
2859,Alvalle Gazpacho l'original 25 cl,Alvalle,44.00,0.40,3.30,2.00,1.00,3.00,
2860,la receta del Cortijo - Sarasa,Sarasa,240.00,6.00,0.00,2.00,4.00,4.00,6.00
2861,Soja - Hacendado,Hacendado,83.00,0.50,9.00,2.00,2.00,4.00,1.00
2862,Quinoa e cereais,Pingo Doce,457.00,1.80,20.00,4.00,3.00,4.00,
2863,Pot White Chocolate Cookies - Magnum,Magnum,234.00,8.30,20.00,2.00,4.00,4.00,7.00
2864,Sardinas - Pan do Mar,"Pan do Mar, my simply ketoPan do Mar",210.00,2.92,1.00,3.00,1.00,3.00,
2865,Chucherías mezcladas con pica-pica - Hacendado,Hacendado,,3.90,4.40,2.00,4.00,4.00,10.00
2866,Hogaza con pipas de calabaza - Dia,Dia,284.00,1.40,4.10,2.00,1.00,3.00,
2867,Barritas de Almendra y Platano - Just Loading,Just Loading,469.00,1.90,40.60,,3.00,4.00,1.00
2868,Tikka Masala - patak's,patak's,69.00,0.60,3.60,2.00,3.00,4.00,2.00
2869,Verveine & agrumes infusion BIO - Clipper,Clipper,1.00,0.00,0.00,1.00,2.00,4.00,
2870,Takis Ninja Teriyaki - Bimbo,Bimbo,494.00,11.00,5.80,,,4.00,5.00
2871,Turrón kikos,Hacendado,544.00,15.00,44.00,4.00,5.00,4.00,6.00
2872,Jalapeños picantes - El Tequito,"El Tequito, Fresbona, Lidl",12.00,0.10,0.30,1.00,,4.00,1.00
2873,"Grandioso,Double Cocoa - Milbona",Milbona,120.00,3.00,14.00,,3.00,4.00,4.00
2874,Mantequilla Light - milsani,Milsani,366.00,26.00,0.90,5.00,4.00,2.00,
2875,Galleta con tableta - Simpl,"Simpl, Carrefour",491.00,12.00,34.00,3.00,5.00,4.00,5.00
2876,Mini marshmallows - Carrefour,Carrefour,332.00,0.00,71.00,2.00,4.00,4.00,2.00
2877,Infusión Rooibos con vainilla - Pompadour,Pompadour,1.00,0.10,0.10,1.00,3.00,4.00,
2878,"Barra de Cereais Cobertas com Chocolate Preto sem Adição de Açúcares, com Edulcorantes e sem Glúten - Bicentury",Bicentury,438.00,16.00,1.60,4.00,4.00,4.00,2.00
2879,Organic Pita Bread - Florentin,Florentin,249.00,0.10,1.00,2.00,3.00,3.00,
2880,Pasta y rúcula,Carrefour,195.00,1.50,2.70,,2.00,4.00,13.00
2881,Galleta ecológico Smileat,Smileat,456.00,2.60,11.00,2.00,2.00,3.00,2.00
2882,Queso Gouda - Milbona,"Milbona, Lidl",376.00,18.60,0.00,4.00,4.00,4.00,2.00
2883,Ekland te -,,387.00,0.00,94.80,,5.00,4.00,1.00
2884,Gouda (origen Países Bajos) - Dia,Dia,344.00,19.30,0.00,4.00,4.00,3.00,
