,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
4427,"agua neval - Sierra del Segura - 1,5 l",Sierra del Segura,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
4428,Paleo Bread mix - GutBio,GutBio,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1653 kj(395 kcal),"1,1 g","1,7 g"
4429,"Salmón ahumado - Hacendado - 32,50€/kg 16/09/22",Hacendado,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,761 kj(182 kcal),"1,5 g","0,5 g"
4430,Atún Claro al Natural - Nixe - 480 g,Nixe,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,490 kj(116 kcal),"0,4 g",0 g
4431,Maiswaffel - bio primo - 110g,bio primo,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1611 kj(385 kcal),"0,3 g","0,5 g"
4432,Street tacos,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1255 kj(300 kcal),"1,3 g","2,3 g"
4433,leche calcio entera - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score D,285 kj(68 kcal),"2,4 g","4,9 g"
4434,Arandanos - 225 g,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score C,,,
4435,Aceitunas - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score B,770 kj(184 kcal),"3,2 g",0 g
4436,Croquetas de jamon - Hacendado - 15 a 18 unidades. Peso 500 gr,Hacendado,Alimentos ultraprocesados,C,España,"E202 - Sorbato potásico, E250 - Nitrito sódico, E252 - Nitrato potásico, E301 - Ascorbato sódico, E322 - Lecitinas, E330 - Ácido cítrico, E331 - Citratos de sodio, E331i - Citrato monosódico, E341 - Fosfatos de calcio, E341i - Fosfato monocálcico, E412 - Goma guar, E415 - Goma xantana, E428 - Gelatina, E451 - Tripolifosfatos, E451i - Trifosfato de pentasodio, E461 - Metilcelulosa, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",El Eco-Score no pudo ser calculado,782 kj(187 kcal),"4,5 g","2,3 g"
4437,gold nutrition,gold nutrition,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,,,
4438,Sobaos - La Bella Easo - 490 g,La Bella Easo,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1891 kj(452 kcal),"4,3 g",20 g
4439,Tomate tritura natural - Helios,Helios,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,131 kj(31 kcal),"0,1 g","3,7 g"
4440,Rosegones - Hacendado - 250g,Hacendado,Alimentos ultraprocesados,D,España,"E322 - Lecitinas, E322i - Lecitina, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score D,1933 kj(462 kcal),"6,9 g",26 g
4441,Begetal de avena - Kaiku,Kaiku,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,381 kj(91 kcal),"1,9 g","6,1 g"
4442,Danone realfooding natural,Danone,Alimentos procesados,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,205 kj(49 kcal),"1,2 g","4,2 g"
4443,Aceitunas verdes rellenas de anchoa - Hacendado - 120gX3 (50g X3) escurrido,Hacendado,Alimentos ultraprocesados,D,España,"E300 - Ácido ascórbico, E330 - Ácido cítrico, E401 - Alginato sódico, E621 - Glutamato monosódico, E635 - 5'-ribonucleótido disódico",Eco-Score B,618 kj(150 kcal),"2,9 g","< 0,5 g"
4444,Mostaza clásica - Hacendado - 388 g,Hacendado,Alimentos ultraprocesados,C,España,E160c - Extracto de pimentón,Eco-Score C,314 kj(75 kcal),"0,3 g",1 g
4445,Cereales Doble zero - Santiveri,Santiveri,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1820 kj(435 kcal),2 g,"3,5 g"
4446,Agua de colonia - Heno de Pravia - 780ml,Heno de Pravia,unknown,NOT-APPLICABLE,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,,,
4447,Enjuague bucal Carrefour Soft (Bio),Carrefour,Alimentos ultraprocesados,UNKNOWN,"Francia, España","E202 - Sorbato potásico, E211 - Benzoato sódico, E270 - Ácido láctico, E330 - Ácido cítrico, E331 - Citratos de sodio, E420 - Sorbitol, E422 - Glicerol, E960 - Glucósidos de esteviol, E967 - Xilitol",El Eco-Score no pudo ser calculado,,,
4448,Apfelstrudel - Alpen Fest - 375g,Alpen Fest,Alimentos ultraprocesados,C,"Dinamarca, Francia, Alemania, Italia, España",E330 - Ácido cítrico,Eco-Score B,681 kj(161 kcal),"0,4 g","16,3 g"
4449,Pistachos tostados - Carrefour - 150 g,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Italia, España, en:Francia, en:Pologne, en:Spagna","u, n, k, n, o, w, n",Eco-Score D,2529 kj(611 kcal),"6,1 g",7 g
4450,Sala Gaucha - Ybarra - 300 ml,Ybarra,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1975 kj(472 kcal),"6,9 g","8,6 g"
4451,Sofrito con cebolla y ajo - Solis - 340g,Solis,Alimentos ultraprocesados,C,"Francia, España",E14XX - Almidón modificado,Eco-Score B,414 kj(99 kcal),"0,9 g","6,7 g"
4452,Kurkure Masala Munch - 95 g,Kurkure,Alimentos ultraprocesados,E,"Francia, India, Nepal, España",E330 - Ácido cítrico,El Eco-Score no pudo ser calculado,2335 kj(558 kcal),"15,6 g","1,4 g"
4453,Vienna Sausage - Libby's - 4.6 oz (130 g),Libby's,Alimentos ultraprocesados,C,"Bolivia, Alemania, España, Estados Unidos","E250 - Nitrito sódico, E316 - Eritorbato sódico",Eco-Score E,515 kj(123 kcal),"3,08 g",0 g
4454,La limonada - Font Vella - 5 x 250 ml,Font Vella,Nivel de procesamiento de alimentos desconocido,B,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,4 kj(1 kcal),0 g,0 g
4455,Hamburguesa ecológica,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,724 kj(173 kcal),"4,7 g",0 g
4456,Café molido descafeinado - Hacendado - 250 g,Hacendado,Alimentos ultraprocesados,A,España,"u, n, k, n, o, w, n",Eco-Score E,1317 kj(319 kcal),"4,3 g","1,8 g"
4457,Arroz Negro con calamar y gambas - Dia,Dia,Nivel de procesamiento de alimentos desconocido,B,"Portugal, España","u, n, k, n, o, w, n",Eco-Score E,552 kj(132 kcal),"0,4 g","0,2 g"
4458,Choco bisco - Schär - 105 g,Schär,Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina, E341 - Fosfatos de calcio, E503 - Carbonatos de amonio, E503i - Carbonato de amonio",Eco-Score B,2029 kj(485 kcal),10 g,18 g
4459,Solevita zumo,Solevita,Alimentos no procesados o mínimamente procesados,C,España,"u, n, k, n, o, w, n",Eco-Score E,167 kj(40 kcal),0 g,"8,6 g"
4460,Lacón al horno lascas,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,540 kj(129 kcal),"2,3 g","0,75 g"
4461,Salmón al natural - Diamir,Diamir,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,577 kj(138 kcal),"1,1 g",0 g
4462,Palitos de surimi - Carrefour,Carrefour,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,490 kj(117 kcal),"0,5 g","2,8 g"
4463,Gazpacho Tradicional - Rikissimo - 1 litro,Rikissimo,Alimentos procesados,A,España,"u, n, k, n, o, w, n",Eco-Score B,-30 %,-47 %,-25 %
4464,Frutapura -,"u, n, k, n, o, w, n",Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,217 kj(51 kcal),0 g,"10,5 g"
4465,NARANJAS ZUMO - Mercadona - 2kg,Mercadona,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,176 kj(42 kcal),0 g,"8,6 g"
4466,Cherries licor - Mercadona - 145 g,Mercadona,Alimentos ultraprocesados,UNKNOWN,España,"E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,1876 kj(448 kcal),12 g,53 g
4467,Bio-Gemüsesuppe mit Quinoa - Naturgut - 400 g,"Naturgut, Combino, Penny",Alimentos procesados,B,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score A,176 kj(42 kcal),"0,1 g","3,4 g"
4468,Erdbeer-Vanille Hörnchen - Bon Gelati - 456 g,Bon Gelati,Alimentos ultraprocesados,D,"Francia, Alemania, España","E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E401 - Alginato sódico, E412 - Goma guar, E440 - Pectinas, E471 - Mono- y diglicéridos de ácidos grasos",Eco-Score B,1086 kj(258 kcal),"7,9 g","27,1 g"
4469,Sweet Corner - 300 g,"Sweet Corner, Sugarland",Alimentos ultraprocesados,D,"Francia, Alemania, España","E270 - Ácido láctico, E296 - Ácido málico, E330 - Ácido cítrico, E350 - Malatos de sodio, E428 - Gelatina",Eco-Score A,1435 kj(338 kcal),0 g,"52,3 g"
4470,Penne rigate - Carrefour - 500 g,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Francia, Italia, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,1505 kj(344 kcal),"0,5 g","3,5 g"
4471,SAXA SALT 750G,Saxa,Ingredientes culinarios procesados,NOT-APPLICABLE,"España, Reino Unido","u, n, k, n, o, w, n",Eco-Score A,,,
4472,Violife original flavour Block - 200 g,Violife,Alimentos ultraprocesados,E,"Francia, Polonia, España",E14XX - Almidón modificado,Eco-Score D,1130 kj(270 kcal),19 g,0 g
4473,Pizza - Buitoni - 350g,"Buitoni, caprese",Alimentos ultraprocesados,C,"Alemania, España, Suiza","E14XX - Almidón modificado, E330 - Ácido cítrico, E471 - Mono- y diglicéridos de ácidos grasos",El Eco-Score no pudo ser calculado,946 kj(226 kcal),"3,9 g","3,9 g"
4474,Zumo de Melocotón - Juver - 20 cl,Juver,Alimentos ultraprocesados,D,"Francia, España","E330 - Ácido cítrico, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score E,116 kj(27 kcal),0 g,"4,8 g"
4475,Muesli de chocolate - bonÀrea - 500 g,bonÀrea,Alimentos ultraprocesados,C,"España, ca:franca","u, n, k, n, o, w, n",Eco-Score B,1929 kj(461 kcal),"6,6 g","21,2 g"
4476,Granini melocotón,Granini,Nivel de procesamiento de alimentos desconocido,E,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,155 kj(37 kcal),"0,1 g",8 g
4477,Mini Magdalenas Marmol - Musfi's - 325 g,Musfi's,Alimentos ultraprocesados,D,"Francia, España","E200 - Ácido sórbico, E202 - Sorbato potásico, E270 - Ácido láctico, E450 - Difosfatos",El Eco-Score no pudo ser calculado,1920 kj(457 kcal),"0,55 g",28 g
4478,Guisantes - Dia - 200 g,Dia,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score B,393 kj(94 kcal),0 g,"1,7 g"
4479,Bocaditos - Alba,Alba,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,2105 kj(503 kcal),"2,8 g","2,1 g"
4480,Frost Watermelon flavour sugar free - Trident,Trident,Nivel de procesamiento de alimentos desconocido,NOT-APPLICABLE,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,787 kj(188 kcal),"0,7 g","0,2 g"
4481,Albóndigas - Garden Gourmet - 200 g,Garden Gourmet,Alimentos ultraprocesados,A,"Francia, España",E160c - Extracto de pimentón,Eco-Score C,836 kj(201 kcal),"1,1 g",2 g
4482,Leche sin lactosa semidesnatada - Hacendado - 1'5 litros,Hacendado,Alimentos procesados,B,España,"u, n, k, n, o, w, n",Eco-Score D,184 kj(44 kcal),1 g,"4,6 g"
4483,Caffè latte sin azúcares - Kaiku - 230 ml,"Kaiku, Kaiku Caffè Latte",Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,207 kj(49 kcal),"1,2 g","3,9 g"
4484,Copos de avena finos - Bonpreu,Bonpreu,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",Eco-Score B,1556 kj(372 kcal),"1,3 g","0,7 g"
4485,Café Soluble - nescafe - 100 g,Nescafe,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score E,,,
4486,Café latte capuccino - Carrefour - 250 ml,Carrefour,Alimentos ultraprocesados,E,España,"E339 - Fosfatos de sodio, E407 - Carragenatos, E412 - Goma guar",El Eco-Score no pudo ser calculado,282 kj(67 kcal),"0,8 g",11 g
4487,Caldo de pollo - Eroski - 1 litro 1 kg,Eroski,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,21 kj(5 kcal),"0,1 g",0 g
4488,"Golosinas surtidas - Dia - MAS BAJO NO PODIAIS CAER , FRABICANDO VENENO PARA VUESTROS HIJOS TAMBIÉN,",Dia,Alimentos ultraprocesados,D,España,"E100 - Curcumina, E120 - Cochinilla, E133 - Azul brillante FCF, E14XX - Almidón modificado, E160c - Extracto de pimentón, E270 - Ácido láctico, E330 - Ácido cítrico, E420 - Sorbitol, E428 - Gelatina, E440 - Pectinas",Eco-Score C,1410 kj(337 kcal),0 g,59 g
4489,Freeway Cola - 330 ml,Freeway,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score aún no aplicable,163 kj(39 kcal),0 g,"9,7 g"
4490,Espresso - Bellarom - 1pcs,"Bellarom, viola",Nivel de procesamiento de alimentos desconocido,B,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score E,4 kj(1 kcal),0 g,0 g
4491,Filetes ternera blanca - mercadona - 0.445 kg,Mercadona,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,466 kj(111 kcal),"1,4 g","0,5 g"
4492,mix de salazones y salmón ahumado - angomar - 60 g,Angomar,Nivel de procesamiento de alimentos desconocido,UNKNOWN,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,912 kj(218 kcal),"3,5 g","0,1 g"
4493,Hamblokjes -dés de jambon - Everyday,Everyday,Nivel de procesamiento de alimentos desconocido,C,"Bélgica, España","u, n, k, n, o, w, n",Eco-Score E,481 kj(115 kcal),"1,2 g","0,5 g"
4494,Miel de flores - gourmet - 500 g,Gourmet,Ingredientes culinarios procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score B,,,
4495,Natrue almond - 1l,Natrue,Alimentos ultraprocesados,B,"República Checa, España","E322 - Lecitinas, E322i - Lecitina, E418 - Goma gellan",Eco-Score B,98 kj(24 kcal),"0,2 g","0,1 g"
4496,Reign razzle berry - 500 ml,REIGN,Alimentos ultraprocesados,B,España,"E202 - Sorbato potásico, E211 - Benzoato sódico, E327 - Lactato de calcio, E330 - Ácido cítrico, E331 - Citratos de sodio, E332 - Citratos de potasio, E641 - L-leucina, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score aún no aplicable,13 kj(3 kcal),0 g,0 g
4497,Nueces de California peladas - Aldi - 500 g,Aldi,Alimentos no procesados o mínimamente procesados,A,España,"u, n, k, n, o, w, n",Eco-Score E,2885 kj(689 kcal),"6,1 g","2,6 g"
4498,Clásico - AUCHAN - 200 g,AUCHAN,Alimentos no procesados o mínimamente procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score E,1278 kj(304 kcal),0 g,0 g
4499,Bocados estilo Mediterráneo - Revolu Green - 160 g,Revolu Green,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,632 kj(151 kcal),"0,8 g","0,8 g"
4500,Paté Sabor Picante - Hacendado - 2 x 80 g,Hacendado,Alimentos ultraprocesados,E,España,"E250 - Nitrito sódico, E301 - Ascorbato sódico",Eco-Score D,1351 kj(323 kcal),"11,6 g","0,7 g"
4501,Pamplona Chorizo extra - Hacendado - quereis comer insectos?pues comprar este producto,Hacendado,Alimentos ultraprocesados,E,España,"E120 - Cochinilla, E1400 - Dextrina, E250 - Nitrito sódico, E252 - Nitrato potásico, E301 - Ascorbato sódico, E331 - Citratos de sodio, E450 - Difosfatos, E451 - Tripolifosfatos, E621 - Glutamato monosódico",Eco-Score E,1891 kj(452 kcal),16 g,"1,5 g"
4502,Batidos chocolate - hacendado,Hacendado,Alimentos ultraprocesados,E,España,"E407 - Carragenatos, E451 - Tripolifosfatos, E460 - Celulosas, E466 - Carboximetilcelulosa sódica",Eco-Score C,255 kj(61 kcal),"0,5 g",11 g
4503,Bebida arroz y coco - Lidl,Lidl,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score C,238 kj(57 kcal),"1,4 g",8 g
4504,Gelato Creamy Fudge Brownie 170 Calories - Häagen-Dazs,Häagen-Dazs,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,862 kj(206 kcal),"4,2 g","19,1 g"
4505,Kefir cabra - Pastoret,Pastoret,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,280 kj(67 kcal),"3,3 g","3,9 g"
4506,Natillas Vainilla - Reina - 4 x 125 g,Reina,Nivel de procesamiento de alimentos desconocido,A,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,343 kj(82 kcal),"0,9 g","5,9 g"
4507,Te verde-Jazmin - Lord Nelson - 15pcs,Lord Nelson,Nivel de procesamiento de alimentos desconocido,C,"Alemania, España","u, n, k, n, o, w, n",Eco-Score B,4 kj(1 kcal),0 g,"0,1 g"
4508,Fanta Berry - 355ml,"Fanta, Coca-Cola Company",Alimentos ultraprocesados,E,"Francia, Noruega, España, Estados Unidos","E133 - Azul brillante FCF, E202 - Sorbato potásico, E211 - Benzoato sódico, E296 - Ácido málico, E330 - Ácido cítrico, E331 - Citratos de sodio",Eco-Score aún no aplicable,177 kj(42 kcal),0 g,"11,3 g"
4509,Purified Water - Member's Mark - 500 ml,Member's Mark,Alimentos no procesados o mínimamente procesados,UNKNOWN,"España, Estados Unidos","u, n, k, n, o, w, n",Eco-Score aún no aplicable,,,
4510,Boisson instantanée à base de thé - Herbalife - 100 g,Herbalife,Alimentos ultraprocesados,UNKNOWN,"Francia, España","E14XX - Almidón modificado, E330 - Ácido cítrico, E950 - Acesulfamo K",El Eco-Score no pudo ser calculado,,,
4511,Queso de mezcla semicurado - Roncero - 200 g,Roncero,Alimentos ultraprocesados,D,España,"u, n, k, n, o, w, n",Eco-Score D,1727 kj(417 kcal),"23,4 g","1,5 g"
4512,Copa de chocolate y nata - Milbona - 115 g,Milbona,Alimentos no procesados o mínimamente procesados,C,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,481 kj(115 kcal),"2,5 g","13,7 g"
4513,Arándanos - Onuba Fruit - 200,"Onuba Fruit, Zalama",Alimentos no procesados o mínimamente procesados,UNKNOWN,"Francia, Hungría, Polonia, España, Reino Unido","u, n, k, n, o, w, n",Eco-Score aún no aplicable,103 kj(25 kcal),?,"5,1 g"
4514,Salami Milano - Italiamo - 100 g,Italiamo,Alimentos ultraprocesados,E,"Francia, España","E250 - Nitrito sódico, E252 - Nitrato potásico, E300 - Ácido ascórbico",Eco-Score D,1501 kj(359 kcal),"10,7 g","0,2 g"
4515,Prosciutto Cotto - Italiamo - 172 l,Italiamo,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,577 kj(138 kcal),"2,2 g",1 g
4516,Mozzarella sticks - Culinea - 250 g,Culinea,Alimentos ultraprocesados,C,"Francia, Alemania, España","E330 - Ácido cítrico, E450 - Difosfatos",Eco-Score C,1281 kj(298 kcal),"5,5 g","11,6 g"
4517,Almendras frita y salada - Alesto - 200 g,Alesto,Alimentos no procesados o mínimamente procesados,D,España,"u, n, k, n, o, w, n",Eco-Score E,2632 kj(629 kcal),5 g,"3,4 g"
4518,Chocolate negro con pistachos 56% - J. D. GROSS - 125 g,J. D. GROSS,Alimentos ultraprocesados,E,"República Checa, Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2314 kj(553 kcal),"20,8 g","43,7 g"
4519,Pizza crackers alla siciliana - Italiamo - 100 g,Italiamo,Alimentos procesados,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,1678 kj(401 kcal),"1,1 g","4,8 g"
4520,Salmón Ahumado - Ubago,Ubago,Nivel de procesamiento de alimentos desconocido,D,"Francia, España","u, n, k, n, o, w, n",Eco-Score E,1021 kj(244 kcal),"2,9 g","0,5 g"
4521,Espárragos Verdes - Carrefour - 345 g,Carrefour,Alimentos procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,72 kj(17 kcal),"0,1 g","1,2 g"
4522,Boite ovale menthe bio - Anis de l abbaye de flavigny - 50 g,"Anis de l abbaye de flavigny, Anis de l'abbaye de Flavigny, Les Anis de Flavigny",Alimentos procesados,D,"Bélgica, Francia, Alemania, Italia, Marruecos, Países Bajos, España, fr:Angleterre","u, n, k, n, o, w, n",Eco-Score B,1690 kj(398 kcal),0 g,97 g
4523,Fideos - Carrefour - 1 kg,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Francia, Italia, Polonia, Rumania, España","u, n, k, n, o, w, n",Eco-Score B,1505 kj(355 kcal),"0,3 g","4,5 g"
4524,Salteado estilo tradicional - Carrefour - 600 g,Carrefour,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,132 kj(32 kcal),"0,1 g",2 g
