,Product Name,Brands,NOVA 4,Nutri-Score,Countries,Additives,Eco-Score,Energía,Grasas saturadas,Azúcares
1089,Azúcar blanco en polvo - CARREFOUR DISCOUNT - 1 kg,"CARREFOUR DISCOUNT, Simply",Ingredientes culinarios procesados,D,"Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score A,1700 kj(400 kcal),0 g,100 g
1090,Barritas de cereales de chocolate - Carrefour Bio - 138 g,"Carrefour Bio, Carrefour",Alimentos ultraprocesados,C,"Francia, Italia, España, fr:Francia, fr:Marruecos",E306 - Extracto rico en tocoferoles,Eco-Score B,1627 kj(385 kcal),"0,6 g",30 g
1091,Philadelphia Light - Kraft - 350 g,Kraft,Alimentos ultraprocesados,D,"Francia, Alemania, España","E202 - Sorbato potásico, E407 - Carragenatos, E410 - Goma garrofín",Eco-Score C,641 kj(154 kcal),"8,1 g",4 g
1092,Philadelphia Light Nature,Philadelphia,Alimentos ultraprocesados,D,España,"E202 - Sorbato potásico, E407 - Carragenatos, E410 - Goma garrofín",Eco-Score D,644 kj(154 kcal),"8,1 g",4 g
1093,Fette Croccanti - Schär - 150 g,Schär,Alimentos procesados,C,"Bélgica, Dinamarca, Finlandia, Francia, Alemania, Hungría, Italia, Países Bajos, Noruega, Portugal, Rusia, Eslovenia, España, Suecia, Suiza, Reino Unido","u, n, k, n, o, w, n",Eco-Score B,1611 kj(380 kcal),"0,3 g",6 g
1094,Penne de trigo sarraceno - Felicia - 250 g,Felicia,Alimentos no procesados o mínimamente procesados,A,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1469 kj(347 kcal),"0,7 g","0,9 g"
1095,Chocapic Original - Nestlé - 500 g,Nestlé,Alimentos ultraprocesados,B,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score E,1626 kj(385 kcal),"1,3 g",25 g
1096,Diet Arandanos y Frambuesas - Hero - 280g,Hero,Alimentos ultraprocesados,B,España,"E202 - Sorbato potásico, E331 - Citratos de sodio, E420 - Sorbitol, E420ii - Jarabe de sorbitol, E440 - Pectinas, E950 - Acesulfamo K, E955 - Sucralosa, E960 - Glucósidos de esteviol",Eco-Score B,173 kj(41 kcal),0 g,"3,9 g"
1097,Pandilla - Cheetos - 75 g,Cheetos,Alimentos ultraprocesados,C,España,"E160c - Extracto de pimentón, E621 - Glutamato monosódico",El Eco-Score no pudo ser calculado,2005 kj(479 kcal),3 g,"1,8 g"
1098,Leche Sin Lactosa Semidesnatada - Central Lechera Asturiana - 1 l,Central Lechera Asturiana,Nivel de procesamiento de alimentos desconocido,B,España,"u, n, k, n, o, w, n",Eco-Score B,190 kj(45 kcal),1 g,"4,65 g"
1099,Yakisoba classic gourmet oriental - GALLINA BLANCA - 93g LLEVA INSECTOS CUIDADO ⚠️,GALLINA BLANCA,Alimentos ultraprocesados,UNKNOWN,"Francia, España","E14XX - Almidón modificado, E150 - Caramelo, E330 - Ácido cítrico, E500 - Carbonatos de sodio, E500i - Carbonato sódico, E501 - Carbonatos de potasio, E501i - Carbonato de potasio, E621 - Glutamato monosódico, E635 - 5'-ribonucleótido disódico",Eco-Score C,967 kj(231 kcal),"4,8 g","1,9 g"
1100,Biscuits Mega Duo - Gullon,Gullon,Nivel de procesamiento de alimentos desconocido,D,"Marruecos, España, fr:Francia","u, n, k, n, o, w, n",Eco-Score C,2008 kj(480 kcal),"8,6 g",31 g
1101,"Bio organic galletas maría sin lactosa, sin huevo, - Gullón - 350 g (2 x 175 g)",Gullón,Alimentos ultraprocesados,D,"España, en:Francia España","E306 - Extracto rico en tocoferoles, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score B,1979 kj(473 kcal),2 g,19 g
1102,Ronditas Chocolate Diet Nature - Gullón - 186 g,Gullón,Alimentos ultraprocesados,D,"Portugal, España, en:Costa de Marfil, en:Francia",E965 - Maltitol,El Eco-Score no pudo ser calculado,1962 kj(469 kcal),9 g,"0,5 g"
1103,Galletas cacao santiveri - 200 g,Santiveri,Alimentos ultraprocesados,B,España,"E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio, E965 - Maltitol, E965ii - Jarabe de maltitol",Eco-Score D,1724 kj(412 kcal),"2,6 g","0,6 g"
1104,100% Integral Ortiz - 324 g,Ortiz,Alimentos ultraprocesados,A,"Francia, España",E300 - Ácido ascórbico,Eco-Score B,1573 kj(373 kcal),1 g,"4,4 g"
1105,Cremoso natural edulcorado - Hacendado - 750 g,Hacendado,Alimentos ultraprocesados,A,España,E428 - Gelatina,Eco-Score B,192 kj(46 kcal),0 g,"5,7 g"
1106,Zumo de piña - Hacendado,Hacendado,Alimentos ultraprocesados,D,España,"E330 - Ácido cítrico, E440 - Pectinas",Eco-Score E,113 kj(27 kcal),0 g,"4,9 g"
1107,Mozzarella - Hacendado - 250 g,Hacendado,Alimentos procesados,C,España,E330 - Ácido cítrico,Eco-Score D,640 kj(153 kcal),6 g,"0,8 g"
1108,LINDAHLs PROTEIN PUDDING CHOCOLATE - Nestlé - 150 g,Nestlé,Nivel de procesamiento de alimentos desconocido,A,"Portugal, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,310 kj(74 kcal),"0,4 g","3,5 g"
1109,Choco shells bio - Lidl - 375 g,"Lidl, Crownfield",Alimentos ultraprocesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1577 kj(377 kcal),"1,2 g","23,9 g"
1110,Salmón ahumado - Simpl - 200 g,"Simpl, Carrefour Discount, produits blancs",Alimentos procesados,D,"Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score E,806 kj(193 kcal),"1,7 g",0 g
1111,Chocolate orange mints - Maitre Truffout - 200 g,Maitre Truffout,Nivel de procesamiento de alimentos desconocido,D,"Bélgica, Francia, Alemania, Marruecos, España, Suiza","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1506 kj(360 kcal),"0,2 g",45 g
1112,whole grain rye bread - Maître Jean Pierre - 500g,"Maître Jean Pierre, organic lidl",Nivel de procesamiento de alimentos desconocido,A,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score B,828 kj(198 kcal),"0,6 g","3,5 g"
1113,Palmeras - Carrefour - 100 g,Carrefour,Alimentos ultraprocesados,E,"Francia, Italia, España, fr:Francia","E160 - Carotenoides, E330 - Ácido cítrico, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio",Eco-Score C,2269 kj(543 kcal),17 g,20 g
1114,Bizcochos de soletilla - Carrefour - 300 g,Carrefour,Alimentos ultraprocesados,D,"Francia, Italia, España, fr:Francia","E336 - Tartratos de potasio, E415 - Goma xantana, E422 - Glicerol",Eco-Score C,1456 kj(343 kcal),"0,4 g",44 g
1115,Tortitas de maíz - Carrefour Bio,Carrefour Bio,Alimentos procesados,A,"Francia, España","u, n, k, n, o, w, n",Eco-Score C,1602 kj(383 kcal),"1,4 g","0,5 g"
1116,Red label - Johnnie Walker - 500ml,Johnnie Walker,Alimentos procesados,NOT-APPLICABLE,"Australia, Bélgica, Francia, Alemania, España, Suiza","u, n, k, n, o, w, n",Eco-Score B,925 kj(221 kcal),?,?
1117,Cereales de chocolate - Nestlé - 625 g,"Nestlé, Nesquik",Alimentos ultraprocesados,C,"Portugal, España","u, n, k, n, o, w, n",Eco-Score D,1544 kj(369 kcal),"0,6 g","24,9 g"
1118,Mini Principe - LU - 4 * 40 g (160 g),LU,Alimentos ultraprocesados,E,"España, en:Francia","E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E503 - Carbonatos de amonio, E503ii - Bicarbonato de amonio",Eco-Score D,2140 kj(511 kcal),"12,5 g",29 g
1119,Milka Choco Mini Stars,Milka,Alimentos ultraprocesados,E,"Francia, Rumania, España","E322 - Lecitinas, E322i - Lecitina, E330 - Ácido cítrico, E476 - Polirricinoleato de poliglicerol, E500 - Carbonatos de sodio, E500i - Carbonato sódico, E503 - Carbonatos de amonio, E503i - Carbonato de amonio",Eco-Score D,2113 kj(505 kcal),11 g,"35,5 g"
1120,Cappelletti Jambon Cru - Giovanni Rana - 250 g,Giovanni Rana,Alimentos ultraprocesados,D,"Francia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1267 kj(303 kcal),"3,1 g","5,1 g"
1121,"Vive Soy, bebida de avena 100% cultivo local - Pascual - 1 l",Pascual,Alimentos ultraprocesados,B,España,E418 - Goma gellan,Eco-Score B,205 kj(49 kcal),"0,1 g",5 g
1122,Danonino sabor fresa - Danone - 300 g (50g x 6),Danone,Alimentos ultraprocesados,B,"Francia, España","E120 - Cochinilla, E14XX - Almidón modificado, E270 - Ácido láctico, E412 - Goma guar",Eco-Score B,414 kj(99 kcal),"1,5 g","11,2 g"
1123,Cereales con achicoria - Hacendado - 150 g,Hacendado,Alimentos no procesados o mínimamente procesados,UNKNOWN,España,"u, n, k, n, o, w, n",Eco-Score E,1512 kj(357 kcal),0 g,16 g
1124,Producto De Arroz Extrusionado Con Chocolate Con Leche - Hacendado - 130 g,Hacendado,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score B,1950 kj(466 kcal),11 g,28 g
1125,Cerveza sin alcohol - Heineken - 250 ml,Heineken,Alimentos ultraprocesados,C,"Francia, Países Bajos, España, Suiza, fr:Francia","u, n, k, n, o, w, n",Eco-Score C,88 kj(21 kcal),0 g,"1,3 g"
1126,Solevita - 200 ml,Solevita,Nivel de procesamiento de alimentos desconocido,B,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score D,119 kj(28 kcal),"< 0,1 g","0,8 g"
1127,Lunch Bowl - Bonduelle - 250 g,Bonduelle,Alimentos procesados,B,"República Checa, Francia, Hungría, Polonia, Eslovaquia, España","u, n, k, n, o, w, n",Eco-Score B,547 kj(130 kcal),"0,3 g",2 g
1128,Empanado a base de vegetales - Tivall - 180 g,Tivall,Alimentos ultraprocesados,A,España,"E160c - Extracto de pimentón, E412 - Goma guar, E461 - Metilcelulosa, E525 - Hidróxido potásico",El Eco-Score no pudo ser calculado,983 kj(235 kcal),"0,8 g","1,4 g"
1129,YOGUR NATURAL Original - Milbona - 1 kg (8 x 125 g),"Milbona, Lidl",Nivel de procesamiento de alimentos desconocido,B,"Francia, Portugal, España","u, n, k, n, o, w, n",Eco-Score B,254 kj(61 kcal),"2,5 g","3,8 g"
1130,Pan de molde 15 cereales y semillas - La Cestera - 675 g,La Cestera,Alimentos ultraprocesados,A,"Francia, España",E200 - Ácido sórbico,Eco-Score B,1234 kj(295 kcal),"0,7 g","4,9 g"
1131,Thunfisch-Salat Mexikana - rio mare - 160g,"rio mare, Saupiquet",Alimentos ultraprocesados,B,"Francia, Alemania, España","u, n, k, n, o, w, n",Eco-Score D,833 kj(197 kcal),2 g,2 g
1132,Crujiente Chocolate quínoa - Carrefour Bio - 375 g,"Carrefour Bio, Carrefour",Alimentos procesados,C,"Francia, Italia, España, fr:Bélgica, fr:Francia, fr:Suiza",E392 - Extractos de romero,Eco-Score B,1783 kj(424 kcal),"4,4 g",16 g
1133,Palitos de pan Sésamo con aceite de oliva virgen extra 8g* - Carrefour Bio - 125 g,"Carrefour Bio, Carrefour",Alimentos procesados,D,"Bélgica, Francia, Italia, España",E300 - Ácido ascórbico,Eco-Score A,2040 kj(487 kcal),"3,5 g",2 g
1134,SOJA Natural - Carrefour - 600 g (6 x 100 g),Carrefour,Alimentos ultraprocesados,A,"Francia, España",E14XX - Almidón modificado,Eco-Score A,171 kj(41 kcal),"0,4 g","0,5 g"
1135,Choco brownie - Milka - 150 g (6 * 25 g),Milka,Alimentos ultraprocesados,E,"Francia, Hungría, España","E14XX - Almidón modificado, E202 - Sorbato potásico, E330 - Ácido cítrico, E334 - Ácido tartárico, E401 - Alginato sódico, E422 - Glicerol, E450 - Difosfatos, E450i - Difosfato disódico, E473 - Sucroésteres de ácidos grasos, E476 - Polirricinoleato de poliglicerol, E492 - Triestearato de sorbitano, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score D,1979 kj(473 kcal),12 g,38 g
1136,Nesquik Petit - Nestle - 360g,Nestle,Alimentos ultraprocesados,D,"Francia, España","E14XX - Almidón modificado, E331 - Citratos de sodio",El Eco-Score no pudo ser calculado,781 kj(186 kcal),"4,7 g","20,4 g"
1137,Atun C / Tomate Isabel - 52g,Isabel,Alimentos ultraprocesados,B,"Francia, Marruecos, España","u, n, k, n, o, w, n",Eco-Score D,649 kj(155 kcal),"1,5 g",2 g
1138,Snackin' mini fuet - Campofrio,Campofrio,Alimentos ultraprocesados,E,España,"E250 - Nitrito sódico, E300 - Ácido ascórbico, E460 - Celulosas",El Eco-Score no pudo ser calculado,2134 kj(510 kcal),16 g,"3,2 g"
1139,Mini Tortitas Jamón - Bicentury - 70g,Bicentury,Nivel de procesamiento de alimentos desconocido,D,España,"u, n, k, n, o, w, n",Eco-Score C,+10 %,+10 %,+61 %
1140,Gazpacho fresco - García Millán - 1L,García Millán,Alimentos procesados,C,"Francia, España","u, n, k, n, o, w, n",Eco-Score B,264 kj(63 kcal),"0,9 g","2,2 g"
1141,Macarrón - Hacendado - 1 kg,Hacendado,Alimentos procesados,A,España,"u, n, k, n, o, w, n",Eco-Score C,1550 kj(366 kcal),"0,3 g","3,5 g"
1142,Galleta maría - Hacendado - 200 g,Hacendado,Alimentos ultraprocesados,D,España,"E223 - Metabisulfito sódico, E304 - Ésteres de ácidos grasos del ácido ascórbico, E306 - Extracto rico en tocoferoles, E322 - Lecitinas, E322i - Lecitina, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio, E502 - Carbonatos",El Eco-Score no pudo ser calculado,1833 kj(438 kcal),"4,8 g",21 g
1143,Pipas GIGANTES CON SAL - Hacendado - 200 g,Hacendado,Alimentos ultraprocesados,D,España,E412 - Goma guar,Eco-Score C,2612 kj(631 kcal),"5,8 g","4,3 g"
1144,Pura naranja - Hacendado,Hacendado,Nivel de procesamiento de alimentos desconocido,E,España,"u, n, k, n, o, w, n",Eco-Score C,184 kj(44 kcal),0 g,"9,3 g"
1145,Piña - Hacendado - 1 litro,Hacendado,Alimentos ultraprocesados,D,España,"E330 - Ácido cítrico, E440 - Pectinas, E950 - Acesulfamo K, E955 - Sucralosa",Eco-Score C,113 kj(27 kcal),0 g,"4,9 g"
1146,Jamón cocido finas lonchas bajo en sal - Hacendado - 225 g,Hacendado,Alimentos ultraprocesados,B,España,"E250 - Nitrito sódico, E301 - Ascorbato sódico, E407 - Carragenatos, E451 - Tripolifosfatos, E451i - Trifosfato de pentasodio",Eco-Score E,414 kj(99 kcal),"0,7 g",2 g
1147,Salsa Yellow Mustard - Heinz - 240 g,Heinz,Alimentos ultraprocesados,D,"Italia, España","E160c - Extracto de pimentón, E415 - Goma xantana",Eco-Score C,494 kj(118 kcal),"0,3 g","5,3 g"
1148,Yumyum sabor pollo frago - Yum Yum - 70g,Yum Yum,Alimentos ultraprocesados,C,"Francia, España","E296 - Ácido málico, E319 - Terbutilhidroquinona (tbhq), E320 - Butilhidroxianisol, E451 - Tripolifosfatos, E452 - Polifosfatos, E466 - Carboximetilcelulosa sódica, E500 - Carbonatos de sodio, E621 - Glutamato monosódico, E635 - 5'-ribonucleótido disódico",Eco-Score B,414 kj(99 kcal),"2,1 g","1,1 g"
1149,Chapata cristal 4 uds - Mercadona - 100g (4 unds),Mercadona,Alimentos procesados,C,España,"u, n, k, n, o, w, n",Eco-Score B,1287 kj(300 kcal),1 g,"2,6 g"
1150,Pizza jamón y queso - Hacendado - 415 g,Hacendado,Alimentos ultraprocesados,D,España,"E250 - Nitrito sódico, E301 - Ascorbato sódico, E330 - Ácido cítrico, E331 - Citratos de sodio, E331iii - Citrato trisódico, E407 - Carragenatos, E451 - Tripolifosfatos, E451i - Trifosfato de pentasodio",Eco-Score C,937 kj(224 kcal),"3,4 g","1,6 g"
1151,Gnocchi para saltear Espinaca - Carrefour Bio - 400 g,"Carrefour Bio, Carrefour",Alimentos procesados,A,"Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score B,522 kj(124 kcal),"0,1 g","2,6 g"
1152,lay’s gourmet original - Pepsico - 170 g,Pepsico,Alimentos procesados,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,2176 kj(520 kcal),"2,7 g","0,6 g"
1153,Arroz thai jasmin - Golden Sun - 200g,Golden Sun,Nivel de procesamiento de alimentos desconocido,B,"Finlandia, Francia, Alemania, España, Suiza","u, n, k, n, o, w, n",Eco-Score E,1493 kj(352 kcal),"0,3 g","0,1 g"
1154,Himalayan Rock Salt - Deluxe - 420 g,Deluxe,Ingredientes culinarios procesados,NOT-APPLICABLE,"Francia, España, Suiza","u, n, k, n, o, w, n",Eco-Score B,0 kj(0 kcal),0 g,0 g
1155,Pesto Trapanese - Italiamo - 180 g,Italiamo,Alimentos procesados,C,"Francia, Alemania, España, Suiza","E270 - Ácido láctico, E300 - Ácido ascórbico",Eco-Score C,812 kj(194 kcal),"2,2 g","2,9 g"
1156,Leche uht sin lactosa semidesnatada - Milbona,Milbona,Alimentos no procesados o mínimamente procesados,B,"Francia, España","u, n, k, n, o, w, n",Eco-Score D,192 kj(46 kcal),1 g,"4,7 g"
1157,Mini baguettes - CLASSIC CARREFOUR - 300 g,CLASSIC CARREFOUR,Alimentos procesados,B,"Francia, Italia, España, fr:Bélgica, fr:Francia",E300 - Ácido ascórbico,Eco-Score B,1032 kj(246 kcal),"0,3 g","2,9 g"
1158,SOJA Chocolate - Carrefour - 400 g (4 x 100 g)e,Carrefour,Alimentos ultraprocesados,B,"Francia, España","E14XX - Almidón modificado, E407 - Carragenatos",Eco-Score B,383 kj(91 kcal),"0,6 g",11 g
1159,Crepes con chocolate - Carrefour - 256 g (8 x 32 g),Carrefour,Alimentos ultraprocesados,E,"Francia, España","E322 - Lecitinas, E322i - Lecitina",Eco-Score C,1919 kj(458 kcal),"5,5 g",37 g
1160,100% zumo natural zumo de tomate - Carrefour - 1 l,"Carrefour, CMI (Carrefour Marchandises Internationales), Groupe Carrefour",Alimentos procesados,B,"Bélgica, Francia, Italia, España","u, n, k, n, o, w, n",Eco-Score E,52 kj(12 kcal),0 g,"2,7 g"
1161,Caramel macchiato - Starbucks - 220 ml,Starbucks,Alimentos ultraprocesados,E,"Bélgica, Francia, Japón, España","E407 - Carragenatos, E412 - Goma guar, E471 - Mono- y diglicéridos de ácidos grasos, E501 - Carbonatos de potasio",El Eco-Score no pudo ser calculado,259 kj(62 kcal),1 g,"8,6 g"
1162,PAN INTEGRAL BIMBO - 680 g,Bimbo,Alimentos ultraprocesados,A,"México, España","E202 - Sorbato potásico, E322 - Lecitinas, E322i - Lecitina, E341 - Fosfatos de calcio, E341i - Fosfato monocálcico",Eco-Score B,1100 kj(260 kcal),"1,01 g","6,76 g"
1163,Toblerone - 50 g,Toblerone,Alimentos ultraprocesados,E,"Australia, Dinamarca, Francia, Marruecos, España, Suecia, Suiza","E322 - Lecitinas, E322i - Lecitina",El Eco-Score no pudo ser calculado,2209 kj(529 kcal),17 g,60 g
1164,Crackers sin gluten con romero - Hacendado - 200 g,"Hacendado, Delser",Alimentos ultraprocesados,D,"Francia, España","E392 - Extractos de romero, E412 - Goma guar, E471 - Mono- y diglicéridos de ácidos grasos, E500 - Carbonatos de sodio, E500ii - Bicarbonato de sodio",Eco-Score B,1795 kj(429 kcal),"2,4 g","1,4 g"
1165,Masa Fresca Pizza - Hacendado - 260 g,Hacendado,Nivel de procesamiento de alimentos desconocido,C,España,"u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1130 kj(270 kcal),"0,7 g","3,6 g"
1166,Bebida de Aloe Vera - Hacendado - 500 ml,Hacendado,Alimentos ultraprocesados,B,España,"E327 - Lactato de calcio, E330 - Ácido cítrico, E418 - Goma gellan, E466 - Carboximetilcelulosa sódica, E950 - Acesulfamo K, E960 - Glucósidos de esteviol",Eco-Score C,10 kj(2 kcal),0 g,0 g
1167,Bebida de almendras - Milbona,Milbona,Alimentos ultraprocesados,B,España,E418 - Goma gellan,Eco-Score B,71 kj(17 kcal),"0,3 g","0,2 g"
1168,Crema Cacao - Hacendado - 500 g,Hacendado,Alimentos ultraprocesados,E,España,"E322 - Lecitinas, E322i - Lecitina",Eco-Score D,2298 kj(551 kcal),"8,1 g",57 g
1169,Carbonara sauce - Deluxe - 340g,"Deluxe, Italiamo, ITALIAMO Deluxe",Alimentos ultraprocesados,C,"Francia, Alemania, España",E14XX - Almidón modificado,El Eco-Score no pudo ser calculado,694 kj(168 kcal),"3,3 g","1,1 g"
1170,BEBIDA DE SOJA CALCIO - VEMONDO - 1 l,VEMONDO,Alimentos ultraprocesados,A,España,E418 - Goma gellan,Eco-Score B,173 kj(41 kcal),"0,3 g","2,8 g"
1171,Basmati - Carrefour - 500 g,Carrefour,Alimentos no procesados o mínimamente procesados,A,"Francia, Italia, Marruecos, España","u, n, k, n, o, w, n",Eco-Score E,1485 kj(350 kcal),"0,2 g","0,2 g"
1172,"Barretta Fitness cioccolato fondente - Nestlé - 23,5 g",Nestlé,Alimentos ultraprocesados,B,"Bélgica, Francia, Italia, España","E422 - Glicerol, E476 - Polirricinoleato de poliglicerol",Eco-Score D,1611 kj(385 kcal),3 g,"17,8 g"
1173,"MIX Trigo sarraceno, lentejas coral, quinoa roja, semillas de calabaza - Carrefour Bio - 400 g","Carrefour Bio, Carrefour",Alimentos no procesados o mínimamente procesados,A,"Francia, Italia, España","u, n, k, n, o, w, n",El Eco-Score no pudo ser calculado,1495 kj(362 kcal),"0,9 g","1,2 g"
1174,Lonchas sabor original - Violife - 200g,Violife,Alimentos ultraprocesados,E,"Bélgica, Alemania, Países Bajos, España, Reino Unido","E14XX - Almidón modificado, E160a - Alfa-caroteno",Eco-Score D,1190 kj(285 kcal),21 g,0 g
1175,Fanta de limón - 330 ml,Fanta,Alimentos ultraprocesados,UNKNOWN,"Bélgica, Francia, España","E160a - Alfa-caroteno, E160ai - Beta-caroteno, E202 - Sorbato potásico, E296 - Ácido málico, E300 - Ácido ascórbico, E330 - Ácido cítrico, E331 - Citratos de sodio, E414 - Goma arábiga, E950 - Acesulfamo K, E951 - Aspartamo",Eco-Score aún no aplicable,"24,2 kj(14 kcal)",0 g,"3,52 g"
1176,Milka lila stix - 112 g,Milka,Alimentos ultraprocesados,E,"Canadá, Croacia, Francia, España","E476 - Polirricinoleato de poliglicerol, E502 - Carbonatos",Eco-Score D,2113 kj(505 kcal),13 g,36 g
1177,Mermelada extra de fresa 0% - Helios - 280 g,Helios,Alimentos ultraprocesados,A,"Marruecos, España, fr:Francia","E202 - Sorbato potásico, E330 - Ácido cítrico, E440 - Pectinas",Eco-Score B,"45,9 kj(44 kcal)",0 g,"4,2 g"
